Date,Loc,TempLow,TempHigh,Steaming,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,DayWindSpeed,NightWindSpeed,DayHumidity,NightHumidity,DayPressure,NightPressure,DayCloud,NightCloud,DayTemp,NightTemp,Weather,RISK_MM
2012/6/12,,,20.1,4,4,,46,,NE,22,19,40.62771913,57.04679945,,,,2,,19.4,0,1.2
,Tuggeranong,3.7,25.1,5.694960464,7.993227011,W,,NW,WNW,22,24,18.77605286,48.23406011,1015.2,,,4.27812027,21.7,23.6,0,0
2010/8/18,Ballarat,,26.4,5.694960464,7.993227011,SE,37,,,20,,,,1015.2,1014.1,2,4.27812027,15.3,24.6,0,0
2014/11/5,GoldCoast,12.9,23.1,5.694960464,7.993227011,SSE,,SSE,E,22,11,58.61418113,49.03429437,1021.9,1018.6,4.167265902,4.27812027,20.5,,0,4.6
2009/5/31,PerthAirport,12.6,17.1,4,2.6,WNW,72,,WNW,22,,76.08348941,54.36892577,1006.7,1005.3,6,7,,12.5,1,19.4
2009/10/4,Cairns,24.7,30.7,7.2,1.1,SSE,43,S,S,20,20,91.79411988,,1013.1,1011,7,8,,25.5,0,57
2012/11/11,,,33.9,8,8.2,E,52,ESE,NE,,30,43.03978214,59.47196783,1012.4,1010.1,5,7,28.4,33.6,0,0
2016/8/22,Katherine,,39.5,8,,ESE,,W,SE,7,19,33.88085598,67.25921821,1013.9,1007.5,0,,30.5,37.3,0,0
,Uluru,,32.5,5.694960464,,NNE,30,E,ESE,13,,15.69768211,,1015,,4.167265902,4.27812027,22.4,30.4,0,0
2012/8/4,MelbourneAirport,,,11.6,,N,98,NNE,WNW,,,43.81932265,36.17416614,999.8,997.1,5,8,16.3,,0,0.6
2013/7/21,AliceSprings,18.3,23.3,13.2,2.8,SW,56,S,ENE,22,9,87.04450851,37.46874399,,1017.5,7,8,21.7,19.6,0,
,PerthAirport,17.9,25.2,,7.4,,41,W,,,31,,,1008.2,,,,22.5,,0,0.2
2011/2/4,Bendigo,15.7,30.7,5.694960464,7.993227011,,41,SE,E,,11,42.68170547,65.19484817,1021.7,1019.1,,4.27812027,19.7,28.7,0,0
,Mildura,,17.6,2.6,5.8,SSW,,SW,SW,7,15,51.35424246,,,1022.7,1,,9,17,0,
,Hobart,12.9,20.2,4.6,9.2,SE,35,,ESE,13,20,,57.52265611,,1028,4.167265902,4.27812027,15.1,19.5,0,
2014/1/27,WaggaWagga,,19.7,1.8,,E,22,,NNE,15,11,,71.60087429,,,1,1,9.2,19.1,1,0
2017/6/13,AliceSprings,13.6,34.4,,7.993227011,ESE,48,,SE,,,7.504576761,41.73291711,1015.2,,4.167265902,4.27812027,27.2,32.4,0,0
,MelbourneAirport,11.8,18.9,3.2,2.6,SW,,NNW,SSW,22,22,45.1589471,57.4140435,,1017,7,4,17.8,,0,
2011/9/15,SydneyAirport,8.5,18.9,4.4,,WSW,33,WNW,,17,17,34.67760252,,1018.5,1016.8,3,3,12.8,18.2,0,0
2014/11/22,PerthAirport,11.4,18.5,1.2,7.5,S,31,SE,,7,15,54.02221394,76.14507089,1018.5,1018.5,3,3,14,18,1,0
2013/12/24,Perth,13.1,30.8,6,5.3,SW,22,E,W,,7,32.6078893,56.37062336,1021.7,,7,7,,27.5,0,0
2013/1/9,,12.5,,2.4,,ESE,28,NW,ESE,7,19,,71.81491418,1025.3,,8,5,14,17.9,0,0
2013/4/9,Perth,,26.9,9,,SW,30,,WSW,0,,60.15510059,64.08651392,1012,1011.6,,7,24,25.6,0,
2009/9/16,,15.6,19.8,5.4,2.9,NNE,41,N,NW,24,13,68.53427413,,1017.2,1016,8,5,15.6,19.2,1,2.2
2017/3/17,NorfolkIsland,13.8,20.9,3,7.993227011,NNE,33,NE,NNE,17,17,69.24444453,49.95166101,,1024.2,1,8,,19.6,0,0.2
2017/5/23,WaggaWagga,12.5,23.6,3,1.7,WNW,54,E,,13,9,57.52104358,,,1010.5,7,7,16.9,23.2,0,
,,15.5,36.2,,12.5,ESE,,SSW,SSW,13,,,69.90961893,1018.8,1017.1,,4.27812027,20.5,,0,0
2011/3/18,,17.3,26.5,6.4,8.9,,28,SE,E,7,15,50.00258818,63.89888699,,1017.3,7,3,22.1,26,0,0
2012/2/9,PerthAirport,0.5,19.2,1.6,7.8,ENE,,,ESE,0,11,46.82047396,75.48874993,1032.1,1029.3,0,4,9.6,,0,0
,Watsonia,13,25.7,6,12.5,SE,43,SSE,SE,13,22,41.3520734,59.70328957,,1016.6,2,6,,23,0,0
2009/3/16,AliceSprings,13.2,35.5,12,,E,41,E,WSW,24,,13.00810554,,1014.4,1009.9,0,1,25.8,32.6,0,
2014/11/10,MelbourneAirport,10,17.8,,,W,,W,,19,17,51.29187859,72.81765386,1014.3,1016.6,6,7,12.5,,0,0
2015/7/16,Albury,5.3,,5.694960464,7.993227011,,43,WSW,W,6,26,,61.28819137,,1016.5,5,8,11.6,14.9,0,0.2
2014/1/17,BadgerysCreek,,31.2,5.694960464,7.993227011,WNW,30,,NNW,9,,27.72889474,68.52527766,1016.5,1010.1,4.167265902,,17.2,30.7,0,0
2009/1/25,NorfolkIsland,15.9,20.7,,10.5,,39.38314977,SSW,W,15,17,71.30658966,52.65546325,,,,,18.3,18.7,0,
2010/2/3,,,8.8,5.694960464,7.993227011,SSW,24,,SSW,11,9,64.57800125,57.12868382,1032.8,1032.2,8,8,7,8.3,0,0
2013/5/11,Hobart,8.3,14.5,1.6,8.2,NW,,NW,NW,20,24,40.25090445,55.73308042,1023.7,1020,1,,11.1,14.2,0,0
2016/4/11,MelbourneAirport,,17.3,3,,N,91,NNE,NW,26,,55.18156605,64.73405479,,,7,1,10.5,17,0,2.8
2012/9/23,Dartmoor,10.9,14,5.8,3,,80,NW,NW,41,28,83.71675766,,998.4,1000.7,4.167265902,4.27812027,10.9,9.7,1,13.2
,,3.7,16,5.694960464,,,39.38314977,WNW,,11,9,69.85700609,76.35140716,1026.7,1024.9,,,7.7,15.5,0,0
2016/11/29,Mildura,9.1,18.7,4.3,7.9,WNW,41,WNW,W,19,19,56.05965322,65.00156271,1021.5,1018.7,7,6,12.9,17.8,0,
2014/9/13,Adelaide,6.7,15.3,5.694960464,,SSE,37,ESE,SSE,6,19,52.53058707,,1032.2,,4.167265902,4.27812027,11.7,,0,0
2016/3/7,,9.8,,,7.993227011,SE,41,SSE,SSE,13,13,28.13548084,55.85518552,1018.03427,1015.465952,,4.27812027,18.7,,0,0
,SydneyAirport,10.3,21,3.6,10.5,,,WNW,S,15,19,61.76832896,46.21974322,,,1,3,15.9,19.5,0,0
,MountGambier,5.9,,0.4,3.5,SSE,37,SSE,,9,26,75.61940024,70.4095947,1038.3,1036.3,6,6,9.3,12,1,
2009/4/18,,0.7,22.6,5.694960464,,WNW,41,WNW,,13,20,,69.44707103,1018.03427,1015.465952,4.167265902,4.27812027,12.8,21.6,0,0.6
,Walpole,16.4,24.4,,7.993227011,ESE,37,E,SSE,11,20,59.33800268,52.49678815,1016,1013.4,4.167265902,4.27812027,,21.9,0,0
2011/10/17,,7.1,,3,,NW,26,NW,N,13,,35.05773699,58.78503352,1029.7,1026.5,1,3,12.5,19.1,0,0
2014/1/30,GoldCoast,,26.4,,,SSE,61,SSE,SSE,,37,80.92056946,37.89201783,1022.1,1021,4.167265902,4.27812027,24,22.1,1,1
,BadgerysCreek,9.6,30.3,5.694960464,7.993227011,W,74,,W,9,39,28.41571143,61.80768321,,1006.8,4.167265902,,20.6,,0,0
2011/9/21,,,33.8,,,NW,98,N,NW,30,35,16.79079122,,1008.6,1005.6,4.167265902,4.27812027,,33.5,0,0
2012/7/4,Williamtown,20.3,41.6,,,NW,76,,WNW,11,43,17.31091451,61.76185494,,999.7,5,6,30.7,41,0,0
,Adelaide,8,19.7,5.694960464,7.993227011,SW,30,,,0,,59.80066757,61.03083116,1024.6,,4.167265902,4.27812027,14.5,19.2,0,0
2014/6/18,Sale,,,1.6,7.1,,74,W,W,20,,71.70778439,67.05136741,1001.6,1008,8,6,15.4,16.9,1,0.6
2008/11/25,MountGinini,,20.4,5.694960464,7.993227011,SSW,,,NNE,9,6,48.24250672,,1018.03427,1015.465952,,,,18.7,0,0
2010/11/15,Hobart,9.6,16.7,1.4,8.4,,35,SSW,SE,19,17,42.03038022,47.06811679,1023.2,1022,4.167265902,,13.3,15.5,0,0
,WaggaWagga,7.1,20.5,5.2,,WSW,33,WNW,,9,,,66.79239676,1016.1,,,1,13.3,19.7,0,0
2011/8/16,WaggaWagga,5,12.1,5.8,7.993227011,W,33,WNW,SW,,,60.79810974,72.04740235,1021.7,1022.1,,5,5.8,11.2,0,0
2015/3/24,,13.3,22.7,,7.993227011,W,57,,W,24,28,42.62647559,61.28274248,,1011.8,4.167265902,3,,,0,0.2
,,15.8,33.7,,7.993227011,NNE,,,W,20,9,24.61740908,55.54160805,1015.1,1011.4,1,4.27812027,22.9,32.9,0,0
,Tuggeranong,11.5,23.3,5.694960464,7.993227011,E,,S,NE,9,9,43.11539713,63.35077284,1023.4,1019.9,4.167265902,4.27812027,14.9,,0,0
2010/9/22,Sale,16.2,,,8.9,SE,41,SW,SSW,13,,49.5016251,71.4455999,1012.9,1014.2,6,5,20.2,24.5,0,0
2009/7/28,Canberra,8.3,22.5,4.4,7.1,E,44,W,N,,17,44.91016011,73.38112458,1015,1011.5,,,12.9,21,1,0
2010/9/8,MountGambier,,23.8,,7.993227011,,35,E,E,,20,54.75974878,84.19989431,,1005.1,8,,18.6,22.3,0,
,Richmond,9.9,16.8,5.694960464,7.993227011,ESE,30,ESE,S,9,,72.5690149,60.28016653,1029.9,1028.2,8,8,13.4,15.6,0,3.2
,Wollongong,20.9,30.2,5.694960464,7.993227011,NE,44,NNW,,2,,79.79877146,,1016.9,1013.7,4.167265902,,,25.9,0,0
2014/3/1,Hobart,10.4,18.2,6.6,9.1,SE,,E,,11,19,57.41934984,,1011.8,1010.3,4,7,14.8,15.2,0,0.8
2016/11/12,,19.7,,13.4,,S,80,SSE,SSE,,30,79.76356292,37.1277552,1021,1022.7,,,,18.6,0,2.2
2017/4/30,MountGinini,-3.3,3.1,,,NNE,31,NE,NW,11,9,96.66470042,54.04730515,1018.03427,1015.465952,4.167265902,4.27812027,,1.4,0,0.2
2010/1/28,Perth,,22,,11.7,SSE,41,SSE,SE,22,,26.47989426,53.76853586,1023.5,,1,0,,21.4,0,0
2015/4/10,SalmonGums,0.5,,5.694960464,,N,,NNE,NNE,19,26,31.28336568,63.29318652,1018.03427,,4.167265902,4.27812027,10,19,0,0
2014/11/6,,11.9,22.9,8.1,7.993227011,ESE,33,SW,,20,17,58.08703736,43.18704442,1019.4,,6,8,,21.6,0,3.6
,,16,23.9,7.2,11.4,ENE,,,E,13,28,55.02531545,39.79310848,1017.3,1015.7,1,2,20.6,,0,0
2010/3/19,,9.2,18,2,8.3,W,50,WNW,W,17,20,,58.55306441,1011.7,1010.5,1,4,,17.3,0,
2010/8/23,Woomera,11.9,27.8,,7.993227011,,33,SE,SSE,20,19,30.20768867,62.34663053,,1015.3,,4.27812027,17.5,27,0,0
2016/9/27,,,28.9,,,,39,N,S,9,28,67.72304408,37.65005105,1015.6,,,2,23.2,20.5,0,0
2009/1/3,Cobar,2.3,12.9,2.2,7.993227011,SSW,35,SW,SW,17,,,72.6831193,1024.7,,7,3,5.5,11.1,0,0
2010/6/21,,18.2,29.4,5.6,8.8,ENE,41,SE,E,17,22,55.68241493,,1015,1011.8,5,,24.8,27.1,0,0
2009/11/9,NorahHead,20,26.2,,7.993227011,NE,35,SE,ESE,,24,66.39026889,57.59963071,,1017.5,,,24.4,25,0,0
2016/9/9,Woomera,19.9,34.3,12,10.1,SSE,35,SSE,SSE,22,7,,69.79566162,1012.5,1010,,4,21.8,,0,
2014/6/6,Adelaide,12.7,21.7,5.694960464,,S,30,,WSW,13,17,51.22425886,56.81132141,1018,1014.2,,4.27812027,15.2,20.5,0,0
2011/3/2,Dartmoor,5.3,14.7,1.8,,S,33,,,0,17,57.2940287,,,1026.5,4.167265902,4.27812027,8.8,14.2,1,0
2015/7/31,,16,30.2,7.2,7.993227011,ESE,,,ESE,,15,25.5333257,58.05874538,1017.5,1015.5,4.167265902,4.27812027,20.1,,0,0
,MountGambier,6.7,16.3,2,4.3,WSW,48,SW,WSW,17,28,73.05405119,51.45419682,1009.7,,8,8,13.2,13.4,1,5.4
,,3.7,17.2,5.694960464,7.993227011,,37,,NW,0,,46.55569579,63.62013393,1018.03427,1015.465952,4.167265902,4.27812027,11.3,15.6,0,0
2014/12/25,,17.3,21.1,5.694960464,,,35,SW,S,20,20,81.76492781,55.47340112,,1022.7,2,8,17.4,,0,0
2014/7/30,Nhil,23.5,43.9,5.694960464,7.993227011,S,76,N,WSW,13,35,10.33990968,44.60367433,1008.8,1005,,,,40.9,0,0
2012/10/15,PerthAirport,21,42.7,12,12.5,WSW,35,NE,,15,19,19.33981688,,1013.8,1011,,1,30.7,,0,0
2011/9/24,,11.8,,5.694960464,10.1,,39,NNE,NW,,19,22.42654716,48.55021098,,,4.167265902,,21.9,27.7,0,
2016/1/19,Launceston,11.6,19.3,,7.993227011,NW,70,,NNW,24,35,55.85649842,,1003.3,995,4.167265902,4.27812027,,18.2,0,10.6
,Brisbane,18.9,30.4,9.8,11.8,NE,31,,,7,15,53.04780508,,,,1,,,28.5,0,0
2009/10/29,Nuriootpa,16.3,31.2,,,SE,39,,ENE,15,9,32.12940172,,,1013,1,,,30.4,0,0
2010/1/21,Darwin,24,34.5,4.8,10.6,E,41,,ESE,7,22,39.60793263,,1013.3,1009.7,6,3,,34,0,0
2009/8/24,Portland,8.6,25.4,,7.993227011,NNW,,N,SSW,11,7,60.30760093,58.26399667,1024.6,,4,5,,20.6,0,0
2014/8/4,AliceSprings,8.1,,,,N,35,NE,WNW,6,,10.12258907,46.70989838,1017.3,1012.4,0,0,25,31.1,0,0
2014/5/26,,,,6,0,S,,SW,S,15,28,,,1018.4,1016.6,,8,20,20,0,4.6
2017/2/14,Sale,,16.7,5.694960464,,NW,,W,W,,15,68.68072756,53.60340475,1014.6,1012.8,7,8,12.3,13.9,0,5
2015/3/15,Williamtown,14.7,20.9,3.4,7.993227011,,39,E,ESE,26,28,54.72878871,,1023.3,1021.7,7,7,,19.6,0,0
2017/4/1,BadgerysCreek,7.8,32.1,5.694960464,7.993227011,,43,N,WNW,6,26,25.02714375,61.39038172,1019,,4.167265902,,,,0,0
2015/4/21,NorfolkIsland,16,19.7,5.2,10.2,W,63,WNW,WSW,31,,61.01242218,57.00059981,,,5,3,18.9,19.2,1,0.8
2017/6/22,MelbourneAirport,13.5,25.6,,6.4,WSW,,NNW,SSE,11,20,56.65923252,48.72535317,,1006.2,6,7,19.9,22.2,0,0.2
2012/11/9,CoffsHarbour,,,3.4,6.1,S,41,SW,,24,28,56.98746339,50.06978419,,1028.3,,7,14.5,17.3,0,0
,Hobart,7.6,16,1.2,2.4,NW,43,NW,SSW,9,,64.27198902,,1018,1017.1,,4.27812027,9.6,15,0,0
2011/9/5,,21.3,30.4,5.694960464,,NNE,48,NNW,NNE,20,39,,45.97127704,1015.8,,4.167265902,,27.3,26.5,0,0
2009/4/17,Brisbane,15.8,,,9.8,W,24,WSW,S,9,,44.39286221,57.87532214,,1013.1,1,2,21.6,27.9,0,0
2012/6/3,Uluru,22.2,38.1,5.694960464,7.993227011,SSE,31,,ESE,7,9,20.46017648,,,,,,28.7,36.6,0,0
2014/8/10,Newcastle,,19.9,5.694960464,,,39.38314977,NW,SE,6,11,,55.39799065,1018.03427,1015.465952,5,5,,15,0,0
2011/12/19,GoldCoast,17.8,,5.694960464,7.993227011,SE,20,WNW,,9,,76.71922607,,,1012.2,4.167265902,4.27812027,22.6,,0,0
2016/9/17,Williamtown,11.4,,,7.993227011,NE,30,WNW,,9,13,60.98467695,76.24859538,1022.4,,,4.27812027,17.3,25.8,0,
2014/2/19,NorfolkIsland,15.5,20.9,3.4,9.3,WSW,26,W,SW,,15,,,,,,,19.4,,0,2.6
2008/12/26,Nuriootpa,,14,0.8,7.2,W,44,W,WSW,30,20,,79.24639957,1019.7,1018.7,8,3,10.1,13,1,0.4
2009/3/1,Cobar,8.1,25.8,7.6,7.993227011,,,E,E,13,9,33.95872815,64.08135344,1017.1,1013.4,1,3,16.9,23.8,0,0
,MountGambier,,21.6,4.6,4.1,,39.38314977,SW,,17,24,58.80255996,54.41248035,1023.2,1022.6,7,7,,18.8,0,
2017/3/5,Penrith,13.9,29.7,5.694960464,7.993227011,ESE,24,,ESE,0,6,40.22425047,74.52339993,1018.03427,1015.465952,4.167265902,,19,29.1,0,
2017/4/25,Perth,,17.6,,8,,41,ESE,NE,6,,59.7049992,60.27449182,1022.1,1018.8,7,3,10.1,16.6,0,0
,,21.1,40,14.4,12.3,W,35,,WNW,0,9,20.146322,54.96335891,1011.5,1007.9,0,1,,39,0,0
2012/8/31,Penrith,9.9,,5.694960464,7.993227011,ENE,24,NNE,ENE,2,,54.60268153,66.71810861,,1015.465952,4.167265902,,13.8,20.4,0,0
2015/9/19,Walpole,11.8,,5.694960464,7.993227011,,39,NNE,W,7,13,52.93582649,43.46575025,1015.6,1014.4,4.167265902,4.27812027,13.9,,0,21.8
2016/10/10,Richmond,9.6,23.8,5.694960464,,NE,28,,ENE,0,15,52.41306763,68.87411292,1018.6,1013.9,4.167265902,4.27812027,15.3,,0,0
2012/10/29,PearceRAAF,12.7,,5.694960464,9.2,ENE,,ENE,E,,15,47.11586884,54.68083446,1027.4,1022.2,4.167265902,4.27812027,15.4,,0,0
2013/4/24,Launceston,10.4,,5.694960464,7.993227011,SSE,35,SE,,20,19,58.5815898,65.07443801,1026.4,1026.8,4.167265902,,14,18.4,0,
2014/12/10,,15.3,27.8,5.694960464,,NNE,37,NNE,N,22,,,52.05513087,1022,1020.3,0,4.27812027,19.7,27.1,0,0
2014/9/15,Canberra,,13.1,5.694960464,7.993227011,,19,,NW,,9,,82.21457078,1028.5,1024.3,4.167265902,4.27812027,0.1,12.8,0,0
2013/5/23,,19.4,25.9,4,8.9,SW,26,,SE,15,13,70.06602232,61.08076283,1019.5,1018.9,6,2,21.8,25.7,0,
2011/1/13,,9.3,27.3,,10.2,SW,39,NW,N,13,,,69.22284038,1025.4,1021.8,3,2,18,27,0,0
2010/6/2,,15.9,22.8,1.8,7.993227011,,37,SSW,SE,19,19,48.11222457,58.73333793,1031.8,1031.5,4.167265902,4.27812027,18.9,22.6,0,0
2014/11/13,PerthAirport,3.4,24.1,2.6,9.7,E,30,NE,SW,,,,,1028.9,1025,0,,13.5,,0,0
2011/8/17,BadgerysCreek,16.1,,5.694960464,7.993227011,,41,SSE,E,,,37.85390752,,,,4.167265902,4.27812027,23.6,,0,0
2014/10/10,Darwin,21.9,34.7,8.2,10,ENE,30,SSE,,11,,,,,1004.1,4,5,27.2,33.4,1,
2010/2/15,Bendigo,3.3,18.1,2.6,7.993227011,SW,39,NW,SSW,6,,46.95587507,65.75734256,1015.4,,1,4.27812027,12.8,17.9,0,0
,Moree,,,13.6,8.2,E,35,ESE,E,24,4,59.5374545,77.96929486,1008.9,,,5,18.5,26.3,1,0
2014/11/14,WaggaWagga,,,8.8,12.5,NW,35,ENE,,20,,,58.92589086,,1014.2,,4.27812027,26.9,37.5,0,0
,,5.6,19.3,3.8,6.5,,24,E,W,15,9,55.56323813,67.76213947,,1021.8,4,6,11.1,16.6,0,0
,Hobart,7,20.2,1.6,9.8,,,,,,,44.04316547,,1013,1010.2,2,6,13.7,,1,0
2015/7/20,Witchcliffe,6.7,20.9,5.694960464,7.993227011,SSE,20,ESE,SSE,6,13,52.06864231,60.14369412,1026.3,,4.167265902,4.27812027,12.1,19.9,0,0.2
2014/7/8,SalmonGums,3.4,18.8,5.694960464,,SE,33,,SSE,,20,35.43231169,60.11068013,1018.03427,1015.465952,4.167265902,4.27812027,,18.2,0,0
2012/3/21,Nuriootpa,6.5,13.1,1.8,1,WSW,19,ESE,NNW,9,,48.48280701,53.07182994,1020,1017.6,8,7,,,0,0
2011/8/24,Nuriootpa,5.3,14.7,5.694960464,7.993227011,WNW,35,WNW,NNW,22,15,54.57632233,,1019.1,1015.6,4.167265902,4.27812027,10.9,13.3,0,
2012/6/9,Cairns,,28.1,,9.9,SSE,35,,SE,26,24,47.88857302,54.20700648,,1011.7,5,2,24.1,26.5,0,0
,Bendigo,12,22.7,7.2,7.993227011,S,43,SE,SSW,13,15,,70.84259567,1019,1019.2,1,,16.6,22.3,0,0
2012/4/9,Melbourne,14.9,25.5,9.4,13.2,SSE,37,SSW,SSE,,19,,57.20428687,,1014.1,4.167265902,4.27812027,18.8,24.1,0,0
2010/9/12,,20.3,33.7,10.2,13.1,NE,41,ENE,ESE,,15,,60.14753042,,1013,1,3,,31.5,0,0
2008/12/28,,-0.8,18.8,5.694960464,7.993227011,SSE,,E,SE,4,2,46.39174286,78.19593464,1028.3,1025.2,4.167265902,,5.8,18.4,0,0
2014/6/4,,13.4,25.4,5.694960464,,,39.38314977,,,0,,,,1018.03427,,0,1,21.4,24.5,0,0
2009/12/17,Williamtown,12,,3.8,5,,,,N,,9,53.1717928,68.41150854,1011.2,1007.5,,6,,,0,5.6
2010/9/13,Canberra,,21.9,5.694960464,7.993227011,,,E,ENE,15,24,,,1012.7,1011.3,8,8,16.5,20.5,0,0
2013/12/16,Tuggeranong,-1.7,16,5.694960464,7.993227011,,39.38314977,NE,NW,7,15,56.51896518,56.66175021,1023.8,1022.2,4.167265902,,8.3,,0,0
2011/12/15,MountGambier,6.2,15,2.4,,,,,,13,,70.94519119,66.62597759,1028.3,1024.9,,,9.9,13.2,0,0
2015/8/27,Melbourne,,19.2,,10,SE,37,S,,20,19,44.5912567,49.32295622,,1017.3,,,14.3,,0,0
2009/8/10,Perth,,19.1,2.8,9.3,,26,,SW,9,15,62.1875484,68.65849476,1022.9,1021.2,,3,12.9,18.8,0,
2009/10/10,Darwin,17.7,34.2,8.6,11.1,ESE,41,SE,NNW,15,24,31.37525082,57.82526262,1015.3,1010.9,0,2,24.3,32,0,
2014/10/9,Witchcliffe,4.4,20.9,5.694960464,7.993227011,,33,S,W,11,19,59.33800268,52.49678815,1024.8,1021.3,,4.27812027,15.9,17.8,0,0.4
,Sale,18.6,,,4.9,,35,,E,9,26,57.02250994,,1014.9,1009.7,7,6,21.4,29.7,0,12
2014/9/14,AliceSprings,9.9,,,11.1,,26,,E,,,24.61740908,55.54160805,1017.7,1013.7,4,6,20.6,28.2,0,0
2010/6/14,Wollongong,,,5.694960464,7.993227011,,,W,SE,30,22,55.19500536,,1007.1,1010.1,4.167265902,4.27812027,,21.6,0,0
2016/6/8,PearceRAAF,,24.3,5.694960464,,NNW,30,NNE,,7,20,42.09342338,66.3467004,1021.2,,,4.27812027,15.2,23.1,0,
2014/3/30,Bendigo,8.8,15.4,,,W,35,N,N,13,,54.94070019,57.64587534,1020.9,1015.8,8,7,11,,0,4.8
2009/5/14,,12.8,22.8,5.694960464,7.993227011,NNE,41,NNW,NE,,30,70.03260859,48.61678626,1027.7,1023.3,4.167265902,4.27812027,17.7,20,0,0
,Katherine,27.6,36.9,8,,SSW,,,WNW,,20,51.52844721,57.40411209,1009.7,1004.9,7,4.27812027,30.9,22.15705867,0,53.8
2011/10/12,AliceSprings,3.2,17,3,10.2,ESE,37,,SE,13,,37.4456873,68.30300149,1026.9,1023.6,,6,,16.4,0,0
2012/3/4,,4.5,21.5,7.8,11.7,SE,35,S,S,15,17,39.69200005,56.83354788,1027,1024.1,6,2,,,0,0
2010/5/27,,16.1,31.4,5.694960464,,,35,SSW,SW,,,32.51562669,64.93843394,1012.9,1011,5,3,23.3,,0,0
2009/3/18,Williamtown,15.1,34.7,6.8,9.3,,,NNW,NE,,13,35.24494409,62.54426402,,,5,4,23.2,,0,0
2014/6/26,MelbourneAirport,9.3,18.7,3.4,1.9,N,43,,,26,,55.30795184,,1016.3,1013.1,7,7,14.1,18.1,0,2
2012/7/12,Sale,,,5.694960464,7.993227011,W,46,,W,20,20,40.20329712,61.94080584,1012.8,1012.3,8,4.27812027,18.3,24.8,0,0
2016/12/20,MelbourneAirport,11.5,31.9,5.6,12.1,NNW,41,WNW,SE,9,11,,79.1105767,1009.9,1004,1,,16.7,30.5,0,
,,0.3,11.1,0,8.3,NW,28,N,NNW,15,15,53.62698153,80.60113155,1017.6,,5,1,1.2,10.6,0,
,Perth,14.5,,9.6,,S,30,SSW,SW,11,19,48.24250672,,1011.4,1009.4,0,0,,25.2,0,0
2016/5/25,Albany,,18.7,2,,,39.38314977,,,0,6,55.71497254,77.64526537,1024.2,1021.1,1,,9.5,18.1,0,0
2014/4/13,Watsonia,11,18.9,,5.5,W,20,ESE,ENE,6,,57.71041847,73.06922395,1025.9,,,6,12.5,,0,0
2012/5/11,Albury,5.1,9.8,5.694960464,7.993227011,N,24,SSE,NNW,6,,77.05301176,55.38551446,,1019.6,8,8,6.3,,0,1.2
2009/3/3,SydneyAirport,22.8,31,8.2,10.2,NE,57,NNE,NE,,37,53.83963745,61.54145249,,1019.2,3,4,,30.1,0,0
2009/1/13,Brisbane,12.2,21.8,1.2,7.8,SSE,17,,SSE,6,2,59.80066757,,1022.8,1019,1,3,15.6,20.6,0,0.2
2009/6/10,Dartmoor,8.6,12.4,1.2,,ESE,,E,ESE,9,11,,48.50865517,1029.1,1027.4,4.167265902,4.27812027,9.9,12.4,0,6.8
2015/2/25,Mildura,24.1,39.2,,10.9,,,NNE,E,,7,,,1017.9,1014.5,4,3,,,0,0
2012/6/12,Nuriootpa,12.8,,8.2,,WSW,43,WSW,WSW,24,24,51.22383642,66.36457872,1015.3,1014.9,8,5,15.8,21,0,0
2016/4/8,Woomera,20.1,35.5,12.6,12.1,NNE,52,NNE,NNW,28,24,,48.59516677,1009.7,1006.5,3,4.27812027,26.9,32.8,0,
2009/3/8,Woomera,,32.9,12,7.993227011,SE,46,,SSE,31,17,33.7875075,63.40115008,1014.6,1012.4,0,0,20.8,30.2,0,0
2012/8/29,,,37.8,,12.9,W,33,NE,SW,,24,13.00810554,44.73913718,1011.9,1009.6,,2,,36.4,0,0
2012/3/31,Darwin,23.1,34.6,4.6,11,S,44,WSW,E,13,,,78.39164271,1014.8,1010.7,,1,27.8,34.1,0,0
2014/2/14,Dartmoor,9.4,,5.2,8.6,,44,ESE,SE,20,,50.25176168,60.55752499,1024.7,1023.2,4.167265902,4.27812027,15.2,20.6,0,
2015/11/21,,,15,3.6,1.3,SSE,,SSW,,,24,50.28560273,,1023.4,,4.167265902,4.27812027,11.7,14.3,0,0
,Walpole,12,22.2,5.694960464,7.993227011,SE,46,ESE,ESE,17,,,54.28431277,,1021.7,4.167265902,4.27812027,,20.4,0,0
2016/5/31,,22,35.3,12,6,NNE,,NNE,NE,13,15,47.88857302,54.20700648,1010.4,1010.1,8,,30.3,30.9,0,
2010/3/1,,,30.5,8.6,,WSW,35,SSW,SW,9,24,35.58316763,63.90132488,1017.1,1014.9,0,1,22.8,,0,
2017/2/2,SydneyAirport,8.5,17.1,,9.6,,44,W,W,19,17,33.96874001,60.96658068,1022,1021.2,1,,,16,0,
2013/10/29,,11,,4.4,9.8,,,WNW,SE,17,15,,,1024,1020.2,1,,16,,0,1
,Tuggeranong,0.5,22.3,5.694960464,7.993227011,W,43,E,WNW,7,26,36.35419092,,1018.2,1013.5,4.167265902,,,20.6,0,0
2011/2/9,Launceston,,14.3,5.694960464,7.993227011,NNW,48,NW,NNW,7,,94.05124016,49.36055008,,,4.167265902,4.27812027,11.5,11.8,0,11.2
2009/6/1,Cobar,24.3,,5.694960464,7.993227011,NW,41,N,NNW,24,17,15.536179,46.27372283,1013.1,1008.9,,4.27812027,31.1,37.5,0,0
